ID_noticia;fecha;diario;país;ubicacion_noticia;enlace;abuso sexual;pretensiones sexuales;acoso sexual;acoso callejero;agresion sexual;ciberviolencia;feminicidio;grooming;explotacion sexual;matrimonio forzado;mutilacion genital;sumision quimica;trata de mujeres;discriminacion femenina;violencia machista;machismo;violacion;violaciones;violencia bajo el efecto de sustancias;violencia de genero;violencia digital;violencia domestica;violencia familiar;violencia intrafamiliar;violencia economica;violencia vicaria;violencia psicologica;violencia sexual;violencia sobre la salud sexual y reproductiva;misoginia;asesinatos de mujeres;asesinadas;dominacion masculina;techo de cristal;violencia contra la mujer;violencia docente;violencia en la comunidad;violencia fisica;violencia institucional;violencia laboral;violencia patrimonial;discriminacion contra la mujer;estupro;hostigamiento sexual;microagresiones;sexismo;violencia simbolica;acoso laboral;acceso carnal violento;acto sexual violento;induccion a la prostitucion;constrenimiento a la prostitucion;violencia sexual cibernetica;pornografia;aborto forzado;acto de naturaleza sexual;analisis de genero;ciberacoso;ciberhostigamiento;consentimiento;crimenes por motivo de genero;crimenes sexuales;cultura de violacion;doxing;embarazo forzado;esclavitud sexual;esterilizacion forzada;genero;matrimonio infantil;mendicidad;mutilacion genital femenina;perspectiva de genero;revenge porn;servidumbre;servidumbre por deudas;victima;sobreviviente;violencia emocional;violencia estructural;violencia obstetrica
COL_20180927222916_68;27/09/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20180927222916/https://www.elespectador.com/opinion/justicia-transicional-y-desarrollo-sostenible-columna-814545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181002224320_69;2/10/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181002224320/https://www.elespectador.com/opinion/ana-maria-archila-y-el-juez-kavanaugh-columna-815532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181005214324_70;5/10/2018;elespectador;Colombia;Magdalena, Sin especificar municipio;https://web.archive.org/web/20181005214324/https://www.elespectador.com/noticias/nacional/magdalena/fiscalia-investiga-presuntos-casos-de-abuso-sexual-menores-por-docentes-en-magdalena-articulo-816287;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181008183600_71;8/10/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181008183600/https://www.elespectador.com/noticias/salud/en-colombia-la-violencia-sexual-comienza-por-casa-articulo-816684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181015142155_72;15/10/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181015142155/https://www.elespectador.com/opinion/como-debemos-reaccionar-las-acusaciones-contra-ronaldo-columna-817977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181017150014_73;17/10/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181017150014/https://www.elespectador.com/noticias/el-mundo/un-profesor-de-preescolar-es-investigado-en-mexico-por-abuso-sexual-contra-20-ninos-articulo-818370;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181018231138_74;18/10/2018;elespectador;Colombia;Bogotá D.C., bogota;https://web.archive.org/web/20181018231138/https://www.elespectador.com/noticias/bogota/por-presunto-abuso-sexual-de-religiosos-menor-se-habria-suicidado-en-bogota-articulo-818670;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181018231138_75;18/10/2018;elespectador;Colombia;Bogotá D.C., bogota;https://web.archive.org/web/20181018231138/https://www.elespectador.com/noticias/bogota/personeria-inhabilito-rector-de-colegio-de-bogota-por-acoso-sexual-una-alumna-articulo-818584;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181026133549_76;26/10/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181026133549/https://www.elespectador.com/entretenimiento/musica/la-madre-de-maluma-sufre-con-las-acusaciones-de-machismo-contra-su-hijo-articulo-820129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181027065218_77;27/10/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181027065218/https://www.elespectador.com/tecnologia/google-despidio-48-personas-en-dos-anos-por-acoso-sexual-video-820197;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181028221730_78;28/10/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181028221730/https://www.elespectador.com/entretenimiento/gente/windy-girk-la-youtuber-que-encara-el-machismo-con-sus-habilidades-articulo-820604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181029091606_79;29/10/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181029091606/https://www.elespectador.com/noticias/salud/lo-que-aprendimos-escuchando-las-victimas-de-abuso-sexual-articulo-820678;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_20181101230834_80;1/11/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181101230834/https://www.elespectador.com/noticias/el-mundo/miles-de-empleados-de-google-se-manifiestan-contra-escandalos-de-acoso-sexual-en-la-compania-articulo-821477;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181101230834_81;1/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181101230834/https://www.elespectador.com/opinion/machismo-seduccion-y-aborto-columna-821347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181104141957_82;4/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181104141957/https://www.elespectador.com/un-caso-de-abuso-sexual-bajo-anestesia-hospital-mederi-articulo-821790;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181104141957_83;4/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181104141957/https://www.elespectador.com/noticias/nacional/atlantico/feminicidio-en-soledad-atlantico-suegro-asesino-su-nuera-articulo-821875;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181108221637_84;8/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181108221637/https://www.elespectador.com/noticias/nacional/laprohibida-los-hombres-tambien-son-victimas-de-violencia-sexual-video-822490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_20181115223807_85;15/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181115223807/https://www.elespectador.com/noticias/actualidad/hombres-contra-el-machismo-de-otros-hombres-la-campana-viral-que-lo-hara-reflexionar-articulo-823724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181116223350_86;16/11/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181116223350/https://www.elespectador.com/noticias/el-mundo/el-congo-terribles-testimonios-de-la-violencia-sexual-como-arma-de-guerra-articulo-823955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181124231308_87;24/11/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181124231308/https://www.elespectador.com/noticias/judicial/nueva-app-para-denunciar-casos-de-violencia-contra-la-mujer-articulo-825535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181127092005_88;27/11/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181127092005/https://www.elespectador.com/noticias/el-mundo/absuelven-acusados-por-feminicidio-de-una-joven-en-caso-que-estremecio-argentina-articulo-825870;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181203211747_89;3/12/2018;elespectador;Colombia;Bogotá D.C., bogota;https://web.archive.org/web/20181203211747/https://www.elespectador.com/noticias/bogota/en-el-dia-contra-el-feminicidio-bogota-rinde-homenaje-yuliana-samboni-articulo-827131;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181206210547_90;6/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181206210547/https://www.elespectador.com/opinion/las-buenas-victimas-columna-827486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_20181210170205_91;10/12/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181210170205/https://www.elespectador.com/noticias/el-mundo/las-azafatas-de-hong-kong-contraatacan-ante-el-acoso-sexual-en-los-vuelos-articulo-828152;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181214225908_92;14/12/2018;elespectador;Internacional;Internacional;https://web.archive.org/web/20181214225908/https://www.elespectador.com/noticias/el-mundo/la-historia-que-no-se-pudo-contar-articulo-828995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
COL_20181218212000_93;18/12/2018;elespectador;Colombia;Cauca, Sin especificar municipio;https://web.archive.org/web/20181218212000/https://www.elespectador.com/noticias/nacional/no-quiero-ser-otra-victima-de-feminicidio-el-llamado-de-auxilio-de-una-mujer-en-cauca-articulo-829853;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_20181222234056_94;22/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181222234056/https://www.elespectador.com/opinion/editorial/un-caldo-de-cultivo-del-machismo-y-la-homofobia-articulo-830500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181227235517_95;27/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181227235517/https://www.elespectador.com/noticias/judicial/con-orden-de-captura-fiscalia-busca-capitan-de-la-policia-senalado-de-abuso-sexual-articulo-831222;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181228232409_96;28/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181228232409/https://www.elespectador.com/noticias/judicial/capitan-investigado-por-abuso-sexual-contra-una-teniente-de-la-policia-quedo-en-libertad-articulo-831514;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181228232409_97;28/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181228232409/https://www.elespectador.com/opinion/editorial/la-policia-nacional-falla-en-violencia-sexual-articulo-831278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20181229224805_98;29/12/2018;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20181229224805/https://www.elespectador.com/noticias/judicial/procuraduria-rechaza-decision-de-dejar-en-libertad-capitan-investigado-por-abuso-sexual-articulo-831636;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190108192459_0;8/01/2019;elespectador;Colombia;Valle del Cauca, Cali;https://web.archive.org/web/20190108192459/https://www.elespectador.com/noticias/nacional/valle/estremecedor-caso-de-feminicidio-genera-indignacion-en-cali-articulo-832853;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190108192459_1;8/01/2019;elespectador;Internacional;Internacional;https://web.archive.org/web/20190108192459/https://www.elespectador.com/entretenimiento/gente/kevin-spacey-se-declara-inocente-de-abuso-sexual-y-queda-en-libertad-video-832863;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190110223948_2;10/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190110223948/https://www.elespectador.com/opinion/editorial/sigue-fallando-la-policia-articulo-833102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190110223948_3;10/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190110223948/https://www.elespectador.com/opinion/que-hacemos-con-el-escrache-columna-833103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190112234933_4;12/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190112234933/https://www.elespectador.com/cromos/todos-los-hombres-colombianos-somos-portadores-de-machismo-articulo-833736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190114234501_5;14/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190114234501/https://www.elespectador.com/noticias/judicial/novia-de-gustavo-rugeles-lo-denuncio-otra-vez-por-violencia-intrafamiliar-articulo-833938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190117141356_6;17/01/2019;elespectador;Colombia;Valle del Cauca, Cali;https://web.archive.org/web/20190117141356/https://www.elespectador.com/noticias/nacional/valle/cali-exige-justicia-por-el-feminicidio-de-lady-johana-morales-video-834463;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190117141356_7;17/01/2019;elespectador;Colombia;Cesar, Aguachica;https://web.archive.org/web/20190117141356/https://www.elespectador.com/opinion/la-danza-macabra-en-aguachica-columna-834439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190117141356_8;17/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190117141356/https://www.elespectador.com/opinion/la-policia-y-los-casos-de-abuso-sexual-columna-834438;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190127220718_9;27/01/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190127220718/https://www.elespectador.com/opinion/reacciones-reveladoras-columna-836175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190201184747_10;1/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190201184747/https://www.elespectador.com/noticias/nacional/atlantico/abriran-indagacion-preliminar-contra-el-rector-de-uniatlantico-por-presunto-acoso-sexual-articulo-837307;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190205230100_11;5/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190205230100/https://www.elespectador.com/opinion/acoso-sexual-columna-837806;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190207232703_12;7/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190207232703/https://www.elespectador.com/noticias/judicial/cantante-kevin-rondan-fue-enviado-la-carcel-por-presunto-abuso-sexual-articulo-838402;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190208235156_13;8/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190208235156/https://www.elespectador.com/noticias/judicial/la-respuesta-de-kevin-roldan-investigacion-por-abuso-sexual-articulo-838610;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190209232153_14;9/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190209232153/https://www.elespectador.com/noticias/judicial/el-abuso-sexual-de-una-pareja-estable-no-es-facil-de-reconocer-psiquiatra-articulo-838517;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190212140520_15;12/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190212140520/https://www.elespectador.com/opinion/para-pilatos-si-hay-agua-columna-839112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_20190218224110_16;18/02/2019;elespectador;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20190218224110/https://www.elespectador.com/noticias/investigacion/paola-guzman-el-primer-caso-de-violencia-sexual-en-un-colegio-que-llega-la-corte-idh-articulo-839982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
